ID,GENDER,AGE,NO_DEFAULT_LOAN,EMPLOYMENT_STATUS,SECTOR,MARITAL_STATUS,CREDIT_SCORE,SCOREGRADE,CRR,CURRENCY,NET INCOME,PRINCIPAL_AMOUNT,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,AREARS,LOAN_STATUS
434561.0,MALE,27,0.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,544.0,JJ,A5,KES,196657.5,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,375.01",CURRENT
304399.0,FEMALE,27,0.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,735.0,BB,A5,KES,1280253.45,16000.0,"5,503.60",0.0,NORMAL,A1-A6,0,CURRENT
17120.0,MALE,31,0.0,EMPLOYED,BUSINESS SERVICES,0,626.0,HH,A5,KES,273433.9,7000.0,"2,407.82",0.0,NORMAL,A1-A6,"2,407.51",CURRENT
468456.0,0,43,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,675.0,FF,A5,KES,884700.0,8000.0,"2,751.80",0.0,NORMAL,A1-A6,"2,736.93",CURRENT
191220.0,FEMALE,30,0.0,EMPLOYED,ELECTRICITY & WATER,SINGLE,666.0,FF,A5,KES,778218.0,66000.0,"11,627.00",0.0,NORMAL,A1-A6,0,CURRENT
201853.0,FEMALE,25,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,602.0,II,A5,KES,215019.05,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,031.93",CURRENT
185539.0,MALE,37,3.0,EMPLOYED,MANUFACTURING & PROCESSING,0,646.0,GG,A5,KES,1731260.5,34000.0,"11,695.15",0.0,NORMAL,A1-A6,"11,695.15",CURRENT
34432.0,0,30,3.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,603.0,II,A5,KES,412370.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,0,CURRENT
120042.0,0,40,7.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,594.0,II,A5,KES,650113.0,17000.0,"5,847.57",0.0,NORMAL,A1-A6,"5,847.57",CURRENT
292477.0,MALE,34,3.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,612.0,II,A5,KES,629227.27,22000.0,"7,567.45",0.0,NORMAL,A1-A6,"7,478.60",CURRENT
205690.0,MALE,35,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,626.0,HH,A5,KES,374590.0,11000.0,"3,783.73",0.0,NORMAL,A1-A6,0,CURRENT
436808.0,MALE,45,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,794.0,AA,A5,KES,7671983.4,300000.0,"36,084.27",0.0,NORMAL,A1-A6,"34,928.93",CURRENT
75436.0,0,37,2.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,584.0,II,A5,KES,779740.0,16000.0,"5,503.60",0.0,NORMAL,A1-A6,0,CURRENT
439723.0,0,31,1.0,EMPLOYED,BUSINESS SERVICES,SINGLE,587.0,II,A5,KES,144379.0,2000.0,687.95,0.0,NORMAL,A1-A6,687.41,CURRENT
340465.0,MALE,43,0.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,757.0,AA,A5,KES,7020168.0,214000.0,"37,699.68",0.0,NORMAL,A1-A6,"37,699.68",CURRENT
213370.0,MALE,38,6.0,EMPLOYED,BUSINESS SERVICES,0,617.0,HH,A5,KES,2629645.6,118000.0,"20,787.68",0.0,NORMAL,A1-A6,"20,786.92",CURRENT
446736.0,MALE,57,2.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,565.0,JJ,A5,KES,467155.95,13000.0,"4,471.68",0.0,NORMAL,A1-A6,"2,468.71",CURRENT
479274.0,MALE,51,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,727.0,CC,A5,KES,4806892.0,240000.0,"28,867.42",0.0,NORMAL,A1-A6,0,CURRENT
293645.0,FEMALE,47,1.0,0,INDIVIDUALS,0,678.0,EE,A5,KES,1068756.0,82000.0,"14,445.67",0.0,NORMAL,A1-A6,0,CURRENT
100778.0,MALE,36,5.0,SELF-EMPLOYED,INDIVIDUALS,MARRIED,753.0,AA,A5,KES,772587.75,62000.0,"10,922.34",0.0,NORMAL,A1-A6,"10,853.86",CURRENT
468020.0,FEMALE,31,0.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,700.0,DD,A5,KES,4052906.54,200000.0,"35,233.35",0.0,NORMAL,A1-A6,0,CURRENT
301621.0,FEMALE,33,5.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,586.0,II,A5,KES,165800.0,5000.0,"1,719.88",0.0,NORMAL,A1-A6,"1,691.84",CURRENT
468583.0,FEMALE,36,1.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,754.0,AA,A5,KES,2668279.15,229000.0,"26,346.73",0.0,NORMAL,A1-A6,"12,530.13",CURRENT
66707.0,MALE,54,1.0,EMPLOYED,BUSINESS SERVICES,0,599.0,II,A5,KES,631785.5,17000.0,"5,847.57",0.0,NORMAL,A1-A6,"5,702.61",CURRENT
63893.0,0,23,1.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,609.0,II,A5,KES,186534.83,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,371.71",CURRENT
213077.0,MALE,37,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,771.0,AA,A5,KES,4984192.3,210000.0,"36,995.02",0.0,NORMAL,A1-A6,0,CURRENT
467702.0,FEMALE,24,2.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,583.0,JJ,A5,KES,179986.04,5000.0,"1,719.88",0.0,NORMAL,A1-A6,"1,621.23",CURRENT
191867.0,MALE,31,0.0,0,INDIVIDUALS,0,672.0,FF,A5,KES,5477011.9,200000.0,"35,233.35",0.0,NORMAL,A1-A6,"32,338.56",CURRENT
215378.0,FEMALE,36,3.0,EMPLOYED,BUSINESS SERVICES,MARRIED,540.0,JJ,A5,KES,270989.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,"2,407.82",CURRENT
226601.0,MALE,37,1.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,692.0,EE,A5,KES,5649163.8,223000.0,"39,285.18",0.0,NORMAL,A1-A6,0,CURRENT
425311.0,0,36,1.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,647.0,GG,A5,KES,700687.0,18000.0,"6,191.55",0.0,NORMAL,A1-A6,0,CURRENT
367443.0,FEMALE,30,0.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,669.0,FF,A5,KES,189305.03,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,350.45",CURRENT
286819.0,0,49,1.0,EMPLOYED,BUSINESS SERVICES,MARRIED,660.0,FF,A5,KES,386519.0,8000.0,"2,751.80",0.0,NORMAL,A1-A6,0,CURRENT
120256.0,MALE,36,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,781.0,AA,A5,KES,3771366.0,427000.0,"51,359.95",0.0,NORMAL,A1-A6,"43,163.64",CURRENT
328131.0,0,32,2.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,583.0,JJ,A5,KES,329472.0,4500.0,"1,547.89",0.0,NORMAL,A1-A6,"1,543.90",CURRENT
76116.0,FEMALE,33,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,SINGLE,582.0,JJ,A5,KES,1034642.05,52000.0,"9,160.67",0.0,NORMAL,A1-A6,"7,465.11",CURRENT
98608.0,MALE,37,0.0,0,INDIVIDUALS,0,665.0,FF,A3,KES,1168920.36,90000.0,"15,855.01",0.0,NORMAL,A1-A6,"15,804.08",CURRENT
296958.0,0,26,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,650.0,GG,A5,KES,171271.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,031.93",CURRENT
103123.0,0,26,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,643.0,GG,A5,KES,164966.35,2500.0,859.94,0.0,NORMAL,A1-A6,856.86,CURRENT
489338.0,,58,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,664.0,FF,A5,KES,,70000.0,"22,231.63",0.0,NORMAL,A1-A6,0,CURRENT
411106.0,0,28,1.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,629.0,HH,A5,KES,651957.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
476004.0,MALE,53,0.0,EMPLOYED,,0,701.0,DD,A5,KES,2658284.0,125000.0,"15,035.12",0.0,NORMAL,A1-A6,0,CURRENT
425303.0,,47,,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,,,A5,KES,,500000.0,"88,083.37",0.0,NORMAL,A1-A6,"87,881.20",CURRENT
440220.0,0,27,0.0,EMPLOYED,PROFESSIONAL SERVICES,SINGLE,691.0,EE,A5,KES,684135.0,16000.0,"5,503.60",0.0,NORMAL,A1-A6,"5,503.60",CURRENT
41310.0,FEMALE,26,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,780.0,AA,A5,KES,257359.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
22867.0,MALE,34,3.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,629.0,HH,A5,KES,527224.75,86000.0,"10,344.16",0.0,NORMAL,A1-A6,"10,035.44",CURRENT
56019.0,0,29,1.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,596.0,II,A5,KES,1111700.0,60000.0,"10,570.00",0.0,NORMAL,A1-A6,"4,491.34",CURRENT
335887.0,FEMALE,32,3.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,565.0,JJ,A5,KES,191595.14,4900.0,"1,685.48",0.0,NORMAL,A1-A6,"1,685.48",CURRENT
15422.0,MALE,32,3.0,EMPLOYED,BUSINESS SERVICES,SINGLE,559.0,JJ,A5,KES,183470.37,4000.0,"1,375.90",0.0,NORMAL,A1-A6,"1,340.86",CURRENT
437319.0,0,35,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,634.0,HH,A5,KES,784978.0,8000.0,"2,614.79",0.0,NORMAL,A1-A6,0.27,CURRENT
421060.0,FEMALE,34,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,784.0,AA,A5,KES,852753.31,114000.0,"13,712.03",0.0,NORMAL,A1-A6,0,CURRENT
253763.0,0,56,5.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,566.0,JJ,A5,KES,376362.99,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
148846.0,0,40,5.0,EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,598.0,II,A5,KES,952500.0,54000.0,"9,337.36",0.0,NORMAL,A1-A6,"9,168.69",CURRENT
275573.0,FEMALE,27,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,572.0,JJ,A5,KES,424650.0,8000.0,"2,751.80",0.0,NORMAL,A1-A6,0,CURRENT
305058.0,0,43,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,548.0,JJ,A5,KES,436705.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,"2,063.85",CURRENT
344097.0,FEMALE,33,3.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,562.0,JJ,A5,KES,192828.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,031.93",CURRENT
378392.0,0,32,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,615.0,II,A5,KES,678780.0,21000.0,"7,223.47",0.0,NORMAL,A1-A6,"7,048.79",CURRENT
173517.0,FEMALE,60,0.0,EMPLOYED,INDIVIDUALS,MARRIED,705.0,DD,A2,KES,2522708.0,160000.0,"33,556.30",0.0,NORMAL,A1-A6,0,CURRENT
353849.0,MALE,42,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,613.0,II,A5,KES,1013971.0,14000.0,"4,815.65",0.0,NORMAL,A1-A6,"4,645.32",CURRENT
314930.0,0,34,1.0,0,INDIVIDUALS,0,673.0,FF,A5,KES,3084757.5,120000.0,"21,140.01",0.0,NORMAL,A1-A6,0,CURRENT
113637.0,FEMALE,33,0.0,SELF-EMPLOYED,REAL ESTATE,SINGLE,762.0,AA,A5,KES,9548000.0,500000.0,"60,140.46",0.0,NORMAL,A1-A6,0,CURRENT
429207.0,,53,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,771.0,AA,A5,KES,,200000.0,"35,233.35",0.0,NORMAL,A1-A6,0,CURRENT
432128.0,0,41,3.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,643.0,GG,A5,KES,1035521.5,180000.0,"21,650.56",0.0,NORMAL,A1-A6,"21,645.25",CURRENT
157929.0,FEMALE,26,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,764.0,AA,A5,KES,7791750.9,300000.0,"52,850.02",0.0,NORMAL,A1-A6,"43,716.83",CURRENT
38962.0,0,26,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,727.0,CC,A5,KES,1587010.0,69000.0,"12,155.50",0.0,NORMAL,A1-A6,"11,110.69",CURRENT
197918.0,FEMALE,39,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,722.0,CC,A5,KES,11524428.55,300000.0,"52,850.02",0.0,NORMAL,A1-A6,0,CURRENT
174436.0,FEMALE,45,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,656.0,GG,A5,KES,8083389.0,500000.0,"60,140.46",0.0,NORMAL,A1-A6,0,CURRENT
50990.0,MALE,27,6.0,EMPLOYED,PETROLEUM & NATURAL GAS,SINGLE,565.0,JJ,A5,KES,245515.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,"2,063.30",CURRENT
279669.0,0,31,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,OTHER,616.0,II,A5,KES,295918.0,4000.0,"1,375.90",0.0,NORMAL,A1-A6,668.32,CURRENT
196338.0,0,60,3.0,EMPLOYED,GOVERNMENT,MARRIED,591.0,II,A5,KES,1080200.0,59000.0,"10,393.84",0.0,NORMAL,A1-A6,0,CURRENT
446447.0,FEMALE,39,0.0,0,INDIVIDUALS,0,742.0,BB,A3,KES,1934746.06,30000.0,"10,319.25",0.0,NORMAL,A1-A6,0,CURRENT
205691.0,0,33,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,679.0,EE,A5,KES,2897363.0,166000.0,"29,243.68",0.0,NORMAL,A1-A6,0,CURRENT
68600.0,FEMALE,36,0.0,EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,726.0,CC,A5,KES,1906101.14,123000.0,"14,794.55",0.0,NORMAL,A1-A6,"14,757.05",CURRENT
469931.0,FEMALE,29,2.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,577.0,JJ,A5,KES,775101.0,65000.0,"11,450.84",0.0,NORMAL,A1-A6,0,CURRENT
252651.0,0,30,0.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,706.0,DD,A5,KES,853915.0,64000.0,"7,918.51",0.0,NORMAL,A1-A6,"7,451.85",CURRENT
293605.0,MALE,25,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,651.0,GG,A5,KES,313818.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,213.61,CURRENT
155415.0,MALE,26,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,605.0,II,A5,KES,1106960.0,30000.0,"10,319.25",0.0,NORMAL,A1-A6,0,CURRENT
359310.0,MALE,38,3.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,638.0,HH,A5,KES,771017.0,25000.0,"8,599.37",0.0,NORMAL,A1-A6,"8,415.72",CURRENT
65075.0,MALE,33,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,514.0,JJ,A5,KES,297103.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
412928.0,FEMALE,38,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,738.0,BB,A5,KES,2700853.0,108000.0,"19,026.01",0.0,NORMAL,A1-A6,0,CURRENT
45483.0,FEMALE,41,0.0,EMPLOYED,INDIVIDUALS,SINGLE,776.0,AA,A3,KES,5297870.9,500000.0,"60,140.46",0.0,NORMAL,A1-A6,0,CURRENT
218616.0,FEMALE,36,3.0,EMPLOYED,BUSINESS SERVICES,MARRIED,644.0,GG,A5,KES,921679.0,54000.0,"11,325.25",0.0,NORMAL,A1-A6,0,CURRENT
442102.0,MALE,30,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,716.0,CC,A5,KES,9458816.75,220000.0,"26,461.80",0.0,NORMAL,A1-A6,0,CURRENT
387912.0,FEMALE,30,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,570.0,JJ,A5,KES,1299796.0,21000.0,"7,223.47",0.0,NORMAL,A1-A6,"7,215.67",CURRENT
496994.0,MALE,41,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,563.0,JJ,A5,KES,219887.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,017.58",CURRENT
325487.0,FEMALE,42,1.0,EMPLOYED,INDIVIDUALS,SINGLE,657.0,GG,A3,KES,1359063.35,58000.0,"10,217.67",0.0,NORMAL,A1-A6,0,CURRENT
300850.0,MALE,44,3.0,OTHER,TRANSPORT & COMMUNICATION,0,666.0,FF,A5,KES,856822.0,17000.0,0,0.0,NORMAL,A1-A6,0,CURRENT
289908.0,MALE,38,0.0,EMPLOYED,FINANCE & INSURANCE,0,747.0,BB,A5,KES,1176705.2,67000.0,"11,803.17",0.0,NORMAL,A1-A6,0,CURRENT
281520.0,MALE,50,1.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,652.0,GG,A5,KES,584746.94,20000.0,"6,879.50",0.0,NORMAL,A1-A6,0,CURRENT
82162.0,FEMALE,45,0.0,SELF-EMPLOYED,REAL ESTATE,OTHER,723.0,CC,A5,KES,18973908.0,400000.0,"48,112.37",0.0,NORMAL,A1-A6,"47,213.69",CURRENT
387327.0,MALE,45,5.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,576.0,JJ,A5,KES,141700.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,0,CURRENT
418333.0,0,33,3.0,EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,612.0,II,A5,KES,1540363.6,55000.0,"9,689.17",0.0,NORMAL,A1-A6,0,CURRENT
291967.0,FEMALE,30,1.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,590.0,II,A5,KES,271735.0,8000.0,"2,751.80",0.0,NORMAL,A1-A6,0,CURRENT
73322.0,FEMALE,28,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,795.0,AA,A5,KES,1478151.17,211000.0,"25,379.28",0.0,NORMAL,A1-A6,0,CURRENT
138654.0,0,37,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",OTHER,601.0,II,A5,KES,422162.0,14000.0,"4,815.65",0.0,NORMAL,A1-A6,0,CURRENT
154191.0,FEMALE,31,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,669.0,FF,A5,KES,9103607.57,300000.0,"52,850.02",0.0,NORMAL,A1-A6,"52,770.05",CURRENT
123398.0,FEMALE,29,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,743.0,BB,A5,KES,973634.56,65000.0,"11,450.84",0.0,NORMAL,A1-A6,0,CURRENT
397565.0,FEMALE,26,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,534.0,JJ,A5,KES,14699901.0,300000.0,"52,850.02",0.0,NORMAL,A1-A6,"45,978.89",CURRENT
227698.0,,38,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,703.0,DD,A5,KES,,6000.0,"2,063.85",0.0,NORMAL,A1-A6,"2,035.93",CURRENT
468949.0,MALE,33,4.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,552.0,JJ,A5,KES,3029300.0,207000.0,"36,466.52",0.0,NORMAL,A1-A6,"36,223.60",CURRENT
207876.0,FEMALE,32,0.0,SELF-EMPLOYED,AGRICULTURE,SINGLE,673.0,FF,A5,KES,20551653.0,300000.0,"103,192.48",0.0,NORMAL,A1-A6,"101,707.43",CURRENT
96621.0,MALE,37,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,654.0,GG,A5,KES,283300.0,7000.0,"2,407.82",0.0,NORMAL,A1-A6,0,CURRENT
242560.0,MALE,42,0.0,0,INDIVIDUALS,0,757.0,AA,A3,KES,2257296.11,200000.0,"24,056.18",0.0,NORMAL,A1-A6,"23,857.51",CURRENT
39428.0,MALE,32,1.0,EMPLOYED,BUSINESS SERVICES,SINGLE,603.0,II,A5,KES,1157278.0,21000.0,"7,223.47",0.0,NORMAL,A1-A6,0,CURRENT
221223.0,0,40,5.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,632.0,HH,A5,KES,6518997.0,300000.0,"52,850.02",0.0,NORMAL,A1-A6,"27,232.99",CURRENT
453489.0,FEMALE,50,2.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,563.0,JJ,A5,KES,488710.1,8000.0,"2,751.80",0.0,NORMAL,A1-A6,"2,751.44",CURRENT
280451.0,MALE,42,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,0.0,YY,A5,KES,1984499.44,97000.0,"33,365.57",0.0,NORMAL,A1-A6,0,CURRENT
83167.0,0,25,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,682.0,EE,A5,KES,738800.0,24000.0,"8,255.40",0.0,NORMAL,A1-A6,"5,429.10",CURRENT
442799.0,0,48,2.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,668.0,FF,A5,KES,4099592.0,95000.0,"16,735.84",0.0,NORMAL,A1-A6,0,CURRENT
412117.0,,64,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,700.0,DD,A5,KES,,100000.0,"17,616.67",0.0,NORMAL,A1-A6,0,CURRENT
329621.0,FEMALE,34,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,589.0,II,A5,KES,177181.48,6000.0,"2,063.85",0.0,NORMAL,A1-A6,"2,054.89",CURRENT
206973.0,0,32,8.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,637.0,HH,A5,KES,7730975.0,300000.0,"78,028.00",0.0,NORMAL,A1-A6,"77,962.83",CURRENT
231407.0,MALE,33,0.0,SELF-EMPLOYED,GOVERNMENT,MARRIED,613.0,II,A5,KES,7230095.05,300000.0,"52,850.02",0.0,NORMAL,A1-A6,0,CURRENT
297754.0,FEMALE,28,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,727.0,CC,A5,KES,177052.0,6000.0,"2,063.85",0.0,NORMAL,A1-A6,0,CURRENT
72689.0,FEMALE,22,0.0,SELF-EMPLOYED,PROFESSIONAL SERVICES,SINGLE,676.0,FF,A5,KES,187710.37,3000.0,"1,031.93",0.0,NORMAL,A1-A6,"1,027.88",CURRENT
258377.0,FEMALE,46,0.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,662.0,FF,A5,KES,1451036.15,3000.0,"1,031.93",0.0,NORMAL,A1-A6,940.09,CURRENT
406604.0,0,33,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,696.0,DD,A5,KES,266437.0,5000.0,"1,719.88",0.0,NORMAL,A1-A6,"1,335.40",CURRENT
404032.0,MALE,43,2.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,701.0,DD,A5,KES,2778425.5,146000.0,"25,720.34",0.0,NORMAL,A1-A6,0,CURRENT
168887.0,FEMALE,34,3.0,EMPLOYED,FOREIGN TRADE,SINGLE,665.0,FF,A5,KES,1805572.95,117000.0,"20,611.51",0.0,NORMAL,A1-A6,"9,211.63",CURRENT
289373.0,0,32,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,626.0,HH,A5,KES,5466190.0,183000.0,"38,380.02",0.0,NORMAL,A1-A6,0,CURRENT
304537.0,FEMALE,30,2.0,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,657.0,GG,A5,KES,419078.0,12000.0,"4,127.70",0.0,NORMAL,A1-A6,0,CURRENT
478730.0,MALE,38,1.0,0,INDIVIDUALS,0,663.0,FF,A3,KES,1794003.95,238000.0,"28,626.86",0.0,NORMAL,A1-A6,"28,224.77",CURRENT
121216.0,0,26,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,634.0,HH,A5,KES,146048.0,3000.0,"1,031.93",0.0,NORMAL,A1-A6,0,CURRENT
64130.0,MALE,34,0.0,EMPLOYED,BUSINESS SERVICES,0,706.0,DD,A5,KES,978406.95,78000.0,"13,741.01",0.0,NORMAL,A1-A6,"13,716.91",CURRENT
53636.0,MALE,48,1.0,EMPLOYED,FINANCE & INSURANCE,0,630.0,HH,A5,KES,2181536.77,100000.0,"17,616.67",0.0,NORMAL,A1-A6,0,CURRENT
154377.0,FEMALE,32,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,655.0,GG,A5,KES,1403538.24,70000.0,"14,680.88",0.0,NORMAL,A1-A6,0,CURRENT
476708.0,MALE,32,1.0,EMPLOYED,PROFESSIONAL SERVICES,MARRIED,584.0,II,A5,KES,181400.37,3900.0,"1,341.50",0.0,NORMAL,A1-A6,"1,341.50",CURRENT
484629.0,FEMALE,29,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,716.0,CC,A5,KES,4244807.66,500000.0,"60,140.46",0.0,NORMAL,A1-A6,0,CURRENT
218657.0,0,22,0.0,SELF-EMPLOYED,PROFESSIONAL SERVICES,SINGLE,703.0,DD,A5,KES,208513.0,5000.0,"1,719.88",0.0,NORMAL,A1-A6,"1,697.10",CURRENT
149686.0,FEMALE,25,0.0,SELF-EMPLOYED,INDIVIDUALS,SINGLE,644.0,GG,A5,KES,215940.0,5000.0,"1,719.88",0.0,NORMAL,A1-A6,0,CURRENT
151954.0,0,46,1.0,0,INDIVIDUALS,0,678.0,EE,A5,KES,3589190.31,800000.0,"73,888.91",0.0,NORMAL,A1-A6,"69,161.40",CURRENT
330558.0,0,35,4.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,577.0,JJ,A5,KES,3625022.0,101000.0,"17,792.84",0.0,NORMAL,A1-A6,"17,720.03",CURRENT
283229.0,MALE,39,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,786.0,AA,A5,KES,1645264.0,65000.0,"13,632.25",0.0,NORMAL,A1-A6,0,CURRENT
345926.0,0,30,2.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,583.0,JJ,A5,KES,1557253.0,96000.0,"16,912.01",0.0,NORMAL,A1-A6,"11,604.93",CURRENT
99440.0,0,40,2.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,612.0,II,A5,KES,760605.0,23000.0,"7,911.42",0.0,NORMAL,A1-A6,0,CURRENT
133195.0,FEMALE,34,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,640.0,GG,A5,KES,2788217.0,231000.0,"27,784.89",0.0,NORMAL,A1-A6,0,CURRENT
